id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B00155L2LT,海鸿公寓,国权路95弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516145,31.286914",[],商务住宅,住宅区,住宅小区,121.516145,31.286914,"121.511767,31.288956",121.511767,31.288956,POINT (121.511767 31.288956),居住
B00155L2LM,华丰大楼,国顺路280号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513341,31.291362",[],商务住宅,住宅区,住宅小区,121.513341,31.291362,"121.508953,31.293394",121.508953,31.293394,POINT (121.508953 31.293394),居住
B00155L2LH,茗苑(国权路),国权路91弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516771,31.28752",[],商务住宅,住宅区,住宅小区,121.516771,31.28752,"121.512395,31.289564",121.512395,31.289564,POINT (121.512395 31.289564),居住
B00155L2LB,林绿家园,四平路1950弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51243,31.290479",[],商务住宅,住宅区,住宅小区,121.51243,31.290479,"121.508038,31.292509",121.508038,31.292509,POINT (121.508038 31.292509),居住
B00155L2L9,四季绿园,国顺路119弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515901,31.290035",[],商务住宅,住宅区,住宅小区,121.515901,31.290035,"121.511522,31.292075",121.511522,31.292075,POINT (121.511522 31.292075),居住
B00155L2L6,兴平昌苑,国定路101弄1-5号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514687,31.293677",[],商务住宅,住宅区,住宅小区,121.514687,31.293677,"121.510303,31.295712",121.510303,31.295712,POINT (121.510303 31.295712),居住
B00155L2KA,皇朝新城,黄兴路1999弄1-3号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518141,31.292564",[],商务住宅,住宅区,住宅小区,121.518141,31.292564,"121.513769,31.29461",121.513769,31.29461,POINT (121.513769 31.29461),居住
B00155L2JZ,馨怡花园,铁岭路28弄1-12号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515825,31.278297",[],商务住宅,住宅区,住宅小区,121.515825,31.278297,"121.511446,31.280342",121.511446,31.280342,POINT (121.511446 31.280342),居住
B00155L2JW,怡福苑,国顺路66弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518614,31.291866",[],商务住宅,住宅区,住宅小区,121.518614,31.291866,"121.514244,31.293913",121.514244,31.293913,POINT (121.514244 31.293913),居住
B00155L2JO,英达苑,辽源西路338弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.50696,31.269218",[],商务住宅,住宅区,住宅小区,121.50696,31.269218,"121.502551,31.271241",121.502551,31.271241,POINT (121.502551 31.271241),居住
B00155KWMK,许昌路1471弄小区,许昌路1471弄之1-3号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513191,31.270314",[],商务住宅,住宅区,住宅小区,121.513191,31.270314,"121.508804,31.272355",121.508804,31.272355,POINT (121.508804 31.272355),居住
B00155KTSW,哈佛公寓,四平路1128号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504967,31.277783",[],商务住宅,住宅区,住宅小区,121.504967,31.277783,"121.50055,31.279796",121.50055,31.279796,POINT (121.50055 31.279796),居住
B00155KRI0,大连西路26弄小区,大连西路26弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498361,31.276534",[],商务住宅,住宅区,住宅小区,121.498361,31.276534,"121.49392,31.278528",121.49392,31.278528,POINT (121.49392 31.278528),居住
B00155KQW7,凤凰大楼,本溪路189弄1-2号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513936,31.275201",[],商务住宅,住宅区,住宅小区,121.513936,31.275201,"121.509551,31.277242",121.509551,31.277242,POINT (121.509551 31.277242),居住
B00155KQVE,辽源二村,打虎山路14弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512108,31.269871",[],商务住宅,住宅区,住宅小区,121.512108,31.269871,"121.507717,31.271909",121.507717,31.271909,POINT (121.507717 31.271909),居住
B00155KQV9,许昌路1265弄小区,许昌路1265弄之1-2号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515735,31.267802",[],商务住宅,住宅区,住宅小区,121.515735,31.267802,"121.511357,31.269851",121.511357,31.269851,POINT (121.511357 31.269851),居住
B00155KQ53,才茂公寓,本溪路138弄1-6号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516776,31.277668",[],商务住宅,住宅区,住宅小区,121.516776,31.277668,"121.512401,31.279716",121.512401,31.279716,POINT (121.512401 31.279716),居住
B00155KG8W,本溪路136弄小区,本溪路136弄1-4号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517273,31.277067",[],商务住宅,住宅区,住宅小区,121.517273,31.277067,"121.5129,31.279117",121.5129,31.279117,POINT (121.5129 31.279117),居住
B00155KG8F,政本路350弄小区,政本路350弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515068,31.285197",[],商务住宅,住宅区,住宅小区,121.515068,31.285197,"121.510686,31.287237",121.510686,31.287237,POINT (121.510686 31.287237),居住
B00155KFSF,鞍山二村,打虎山路84弄1-2号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508401,31.273018",[],商务住宅,住宅区,住宅小区,121.508401,31.273018,"121.503996,31.275043",121.503996,31.275043,POINT (121.503996 31.275043),居住
B00155KFM3,阜新路287弄小区,阜新路287弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508729,31.281204",[],商务住宅,住宅区,住宅小区,121.508729,31.281204,"121.504325,31.283227",121.504325,31.283227,POINT (121.504325 31.283227),居住
B00155KFM1,彰武大楼,彰武路72号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509373,31.280966",[],商务住宅,住宅区,住宅小区,121.509373,31.280966,"121.504971,31.282991",121.504971,31.282991,POINT (121.504971 31.282991),居住
B00155KFDB,许昌路1469弄小区,许昌路1469弄之1-3号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513552,31.270391",[],商务住宅,住宅区,住宅小区,121.513552,31.270391,"121.509166,31.272433",121.509166,31.272433,POINT (121.509166 31.272433),居住
B00155KF3L,辽源西路300弄小区,辽源西路300弄1-16号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507292,31.2688",[],商务住宅,住宅区,住宅小区,121.507292,31.2688,"121.502884,31.270824",121.502884,31.270824,POINT (121.502884 31.270824),居住
B00155KF3H,辽源一村铁路小区,辽源西路与打虎山路交叉口西约140米,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509910,31.269093",[],商务住宅,住宅区,住宅小区,121.50991,31.269093,"121.505511,31.271124",121.505511,31.271124,POINT (121.505511 31.271124),居住
B00155KEZG,宝钢又一村北区,飞虹路656弄1-6号宝钢又一村,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511422,31.26686",[],商务住宅,住宅区,住宅小区,121.511422,31.26686,"121.507029,31.268897",121.507029,31.268897,POINT (121.507029 31.268897),居住
B00155KEBU,宝钢又一村,周家嘴路1683弄,商务住宅;商务住宅相关;商务住宅相关,120000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51248,31.265921",[],商务住宅,商务住宅相关,商务住宅相关,121.51248,31.265921,"121.508091,31.267961",121.508091,31.267961,POINT (121.508091 31.267961),居住
B00155KCU2,大连西路4弄小区,大连西路4弄之4-5号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500202,31.276102",[],商务住宅,住宅区,住宅小区,121.500202,31.276102,"121.495768,31.278101",121.495768,31.278101,POINT (121.495768 31.278101),居住
B00155IKQU,国权路85弄小区,国权路83附近,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517508,31.287583",[],商务住宅,住宅区,住宅小区,121.517508,31.287583,"121.513135,31.289629",121.513135,31.289629,POINT (121.513135 31.289629),居住
B00155I6AM,南茶园,国顺路81弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518204,31.290743",[],商务住宅,住宅区,住宅小区,121.518204,31.290743,"121.513833,31.29279",121.513833,31.29279,POINT (121.513833 31.29279),居住
B00155HWOF,昌大公寓,飞虹路648弄1-7号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511009,31.266374",[],商务住宅,住宅区,住宅小区,121.511009,31.266374,"121.506614,31.26841",121.506614,31.26841,POINT (121.506614 31.26841),居住
B0FFHHSA55,杨浦科技创业中心,国定路335号上海高科技企业杨浦孵化基地7001、7007,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508518,31.297191",[],商务住宅,楼宇,商务写字楼,121.508518,31.297191,"121.504112,31.299207",121.504112,31.299207,POINT (121.504112 31.299207),居住
B0FFGO4MN0,创客加同和凤凰栈,本溪路181号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514011,31.275452",021-65988266,商务住宅,楼宇,商务写字楼,121.514011,31.275452,"121.509626,31.277493",121.509626,31.277493,POINT (121.509626 31.277493),居住
B0FFL6E3FW,上药创智大厦,飞虹路与大连路交叉口东100米,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508212,31.265038",[],商务住宅,楼宇,商务写字楼,121.508212,31.265038,"121.503807,31.267066",121.503807,31.267066,POINT (121.503807 31.267066),居住
B0FFJUZ96X,控江路1555号上海信息技术大厦,控江路1553-1555号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519136,31.274602",021-55610109,商务住宅,楼宇,商务写字楼,121.519136,31.274602,"121.514769,31.276658",121.514769,31.276658,POINT (121.514769 31.276658),居住
B0FFIMXE2N,写意创意中心,四平路1147弄2号1147创意中心,商务住宅;楼宇;商务写字楼|科教文化服务;培训机构;培训机构,120201|141400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503910,31.278117",[],商务住宅,楼宇,商务写字楼|科教文化服务,121.50391,31.278117,"121.499489,31.280127",121.499489,31.280127,POINT (121.499489 31.280127),居住
B0FFH6L8PM,怡富商务广场,黄兴路1725号2006室,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519113,31.29076",[],商务住宅,楼宇,商务写字楼,121.519113,31.29076,"121.514745,31.292809",121.514745,31.292809,POINT (121.514745 31.292809),居住
B0FFGTHP1Q,俱德商务,许昌路1296号近周家嘴路,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516311,31.268037",[],商务住宅,楼宇,商务写字楼,121.516311,31.268037,"121.511935,31.270088",121.511935,31.270088,POINT (121.511935 31.270088),居住
B0FFG2XZNP,上海国际设计中心-西楼,国康路100号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501496,31.287017",021-65989888,商务住宅,楼宇,商务写字楼,121.501496,31.287017,"121.497065,31.289016",121.497065,31.289016,POINT (121.497065 31.289016),居住
B0FFFWVGNL,打虎大楼,控江路2023号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509397,31.272484",[],商务住宅,楼宇,商务写字楼,121.509397,31.272484,"121.504996,31.274512",121.504996,31.274512,POINT (121.504996 31.274512),居住
B0FFFFPRXI,同博大厦,政本路225、333号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514629,31.285622",[],商务住宅,楼宇,商务写字楼,121.514629,31.285622,"121.510246,31.28766",121.510246,31.28766,POINT (121.510246 31.28766),居住
B00157I1Q1,复华商业大厦,国顺路131弄10号楼,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51505,31.2901",[],商务住宅,楼宇,商务写字楼,121.51505,31.2901,"121.510668,31.292138",121.510668,31.292138,POINT (121.510668 31.292138),居住
B0015745DE,贵人大厦,控江路2075号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507614,31.270835",021-55963097,商务住宅,楼宇,商务写字楼,121.507614,31.270835,"121.503207,31.272859",121.503207,31.272859,POINT (121.503207 31.272859),居住
B00156Z0C0,创业大厦2号楼,国定路335号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508691,31.297055",[],商务住宅,楼宇,商务写字楼,121.508691,31.297055,"121.504285,31.299071",121.504285,31.299071,POINT (121.504285 31.299071),居住
B00156O8TA,同济规划大厦,中山北二路1111号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505255,31.286522",[],商务住宅,楼宇,商务写字楼,121.505255,31.286522,"121.500838,31.288532",121.500838,31.288532,POINT (121.500838 31.288532),居住
B00156O0PP,五环大厦,控江路2061号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508456,31.27134",[],商务住宅,楼宇,商务写字楼,121.508456,31.27134,"121.504052,31.273366",121.504052,31.273366,POINT (121.504052 31.273366),居住
B00156NUQ3,市政设计大厦,国康路8号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506605,31.285774",[],商务住宅,楼宇,商务写字楼,121.506605,31.285774,"121.502193,31.287789",121.502193,31.287789,POINT (121.502193 31.287789),居住
B00156NUE7,智方大楼,国康路36号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505106,31.285976",[],商务住宅,楼宇,商务写字楼,121.505106,31.285976,"121.500688,31.287986",121.500688,31.287986,POINT (121.500688 31.287986),居住
B00156EI9U,财富国际,国权路39、49-51号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51874,31.287309",021-55096666,商务住宅,楼宇,商务写字楼,121.51874,31.287309,"121.514371,31.289359",121.514371,31.289359,POINT (121.514371 31.289359),居住
B00156EHV1,财富国际广场王座,"国权路39,49-51号",商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518453,31.288209",[],商务住宅,楼宇,商务写字楼,121.518453,31.288209,"121.514083,31.290257",121.514083,31.290257,POINT (121.514083 31.290257),居住
B00155KRJS,海上海新城商务楼9号楼,"大连路970号,990号",商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507213,31.266043",[],商务住宅,楼宇,商务写字楼,121.507213,31.266043,"121.502805,31.268068",121.502805,31.268068,POINT (121.502805 31.268068),居住
B00155KQVH,新纪元国际广场,黄兴路1599号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.52096,31.286853",[],商务住宅,楼宇,商务写字楼,121.52096,31.286853,"121.516599,31.288909",121.516599,31.288909,POINT (121.516599 31.288909),居住
B00155KFG6,杨浦科技大厦,黄兴路2005弄1-2号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518,31.29363",[],商务住宅,楼宇,商务写字楼,121.518,31.29363,"121.513628,31.295675",121.513628,31.295675,POINT (121.513628 31.295675),居住
B00155BXVB,亚泰商务,国定路346号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509514,31.297332",[],商务住宅,楼宇,商务写字楼,121.509514,31.297332,"121.505111,31.299351",121.505111,31.299351,POINT (121.505111 31.299351),居住
B0015570OY,海上海新城商务楼8号楼,大连路950号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507573,31.265411",[],商务住宅,楼宇,商务写字楼,121.507573,31.265411,"121.503166,31.267437",121.503166,31.267437,POINT (121.503166 31.267437),居住
B001555MEH,富庆国定大厦,四平路2158号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513596,31.294632",[],商务住宅,楼宇,商务写字楼,121.513596,31.294632,"121.509208,31.296664",121.509208,31.296664,POINT (121.509208 31.296664),居住
B0015353B0,三峰大厦,许昌路1600号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512697,31.273151",[],商务住宅,楼宇,商务写字楼,121.512697,31.273151,"121.508308,31.275189",121.508308,31.275189,POINT (121.508308 31.275189),居住
B00150C555,金岛大厦,四平路2500号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515912,31.298282",[],商务住宅,楼宇,商务写字楼,121.515912,31.298282,"121.511532,31.300319",121.511532,31.300319,POINT (121.511532 31.300319),居住
B0HBG7FJM1,君欣时代广场商务楼,控江路1717号,商务住宅;楼宇;楼宇相关,120200,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515003,31.273623",[],商务住宅,楼宇,楼宇相关,121.515003,31.273623,"121.510622,31.275667",121.510622,31.275667,POINT (121.510622 31.275667),居住
B0FFL068JS,创投中心,四平路辅路与国泰路交叉口西南约60米,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508707,31.287683",[],商务住宅,楼宇,商务写字楼,121.508707,31.287683,"121.504302,31.289703",121.504302,31.289703,POINT (121.504302 31.289703),居住
B0FFGYVTDE,国中大厦,大连路1546号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504506,31.272882",[],商务住宅,楼宇,商务写字楼,121.504506,31.272882,"121.500087,31.274896",121.500087,31.274896,POINT (121.500087 31.274896),居住
B0FFGSWCJQ,铁岭大楼,铁岭路与抚顺路交叉口东南约60米,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513610,31.279014",[],商务住宅,楼宇,商务写字楼,121.51361,31.279014,"121.509224,31.281052",121.509224,31.281052,POINT (121.509224 31.281052),居住
B0FFG9582E,绿色米兰广场王座B座,国权路51号,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518752,31.288294",[],商务住宅,楼宇,商务写字楼,121.518752,31.288294,"121.514383,31.290343",121.514383,31.290343,POINT (121.514383 31.290343),居住
B0FFG31BHE,上海国际设计中心南楼,国康路96号上海国际设计中心南楼,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502229,31.286829",[],商务住宅,楼宇,商务写字楼,121.502229,31.286829,"121.497801,31.28883",121.497801,31.28883,POINT (121.497801 31.28883),居住
B0FFG1LQN1,上海国际设计中心北楼,国康路96号上海国际设计中心北楼,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502357,31.287024",[],商务住宅,楼宇,商务写字楼,121.502357,31.287024,"121.497929,31.289025",121.497929,31.289025,POINT (121.497929 31.289025),居住
B0FFG1BVU3,上海国际设计中心-东楼,国康路98号上海国际设计中心东楼,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501959,31.287017",[],商务住宅,楼宇,商务写字楼,121.501959,31.287017,"121.49753,31.289017",121.49753,31.289017,POINT (121.49753 31.289017),居住
B00154DV53,五环大厦西座,控江路2063号五环大厦,商务住宅;楼宇;商务写字楼,120201,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508209,31.271446",[],商务住宅,楼宇,商务写字楼,121.508209,31.271446,"121.503804,31.273471",121.503804,31.273471,POINT (121.503804 31.273471),居住
B00155L2QP,复旦大学第十宿舍,政肃路45弄,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507371,31.294551",[],商务住宅,住宅区,宿舍,121.507371,31.294551,"121.502961,31.296564",121.502961,31.296564,POINT (121.502961 31.296564),居住
B00155L2OM,复旦大学第五宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506697,31.293414",[],商务住宅,住宅区,宿舍,121.506697,31.293414,"121.502285,31.295426",121.502285,31.295426,POINT (121.502285 31.295426),居住
B00155L2QQ,复旦大学第九宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506462,31.296029",[],商务住宅,住宅区,宿舍,121.506462,31.296029,"121.502049,31.298039",121.502049,31.298039,POINT (121.502049 31.298039),居住
B00155L2OL,复旦大学第二宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506828,31.292331",[],商务住宅,住宅区,宿舍,121.506828,31.292331,"121.502416,31.294344",121.502416,31.294344,POINT (121.502416 31.294344),居住
B00155L2OJ,复旦大学第一宿舍,国年路102弄,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507725,31.29293",[],商务住宅,住宅区,宿舍,121.507725,31.29293,"121.503316,31.294945",121.503316,31.294945,POINT (121.503316 31.294945),居住
B00155L2RD,复旦大学第十二宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508416,31.29478",[],商务住宅,住宅区,宿舍,121.508416,31.29478,"121.50401,31.296796",121.50401,31.296796,POINT (121.50401 31.296796),居住
B00153D192,复旦大学第二宿舍(东北门),国年路101弄,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506974,31.29268",[],商务住宅,住宅区,宿舍,121.506974,31.29268,"121.502563,31.294693",121.502563,31.294693,POINT (121.502563 31.294693),居住
B00155L2RL,复旦第七宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504555,31.293676",[],商务住宅,住宅区,宿舍,121.504555,31.293676,"121.500135,31.295681",121.500135,31.295681,POINT (121.500135 31.295681),居住
B00155L2OI,复旦大学第三宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506392,31.292853",[],商务住宅,住宅区,宿舍,121.506392,31.292853,"121.501979,31.294864",121.501979,31.294864,POINT (121.501979 31.294864),居住
B00155HHY4,上海市五角场高新技术产业园区,黄兴路2005弄之1-2号杨浦科技大厦,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518001,31.293619",[],商务住宅,产业园区,产业园区,121.518001,31.293619,"121.513629,31.295664",121.513629,31.295664,POINT (121.513629 31.295664),居住
B0FFJ3JRFE,诚屹创业园区,江浦路2117号,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516043,31.282207",[],商务住宅,产业园区,产业园区,121.516043,31.282207,"121.511665,31.284251",121.511665,31.284251,POINT (121.511665 31.284251),居住
B0FFHO29PX,同济大学-科技园,赤峰路65号,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500407,31.280219",[],商务住宅,产业园区,产业园区,121.500407,31.280219,"121.495973,31.282217",121.495973,31.282217,POINT (121.495973 31.282217),居住
B0FFGTM6DN,杨浦·复旦科技园科创创新中心,四平路1779号,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508750,31.287888",[],商务住宅,产业园区,产业园区,121.50875,31.287888,"121.504345,31.289908",121.504345,31.289908,POINT (121.504345 31.289908),居住
B0FFF3IWMT,智慧树创业产业园,江浦路1500号,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.51951,31.274067",[],商务住宅,产业园区,产业园区,121.51951,31.274067,"121.515145,31.276124",121.515145,31.276124,POINT (121.515145 31.276124),居住
B00155KFF8,上海市五角场高新技术产业园(铁岭路),铁岭路32号同叶大厦,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514598,31.278192",[],商务住宅,产业园区,产业园区,121.514598,31.278192,"121.510215,31.280233",121.510215,31.280233,POINT (121.510215 31.280233),居住
B0FFF3AQMM,杨浦区大学生(青年)创业园江浦路街道创业孵化基地,许昌路1485号,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512624,31.271307",[],商务住宅,产业园区,产业园区,121.512624,31.271307,"121.508235,31.273345",121.508235,31.273345,POINT (121.508235 31.273345),居住
B0HD6RAHVT,智慧树创意产业园,江浦路辅路与江浦路交叉口东北约80米,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519478,31.274097",[],商务住宅,产业园区,产业园区,121.519478,31.274097,"121.515113,31.276154",121.515113,31.276154,POINT (121.515113 31.276154),居住
B0FFHQFFM3,上海3310科技园,,商务住宅;产业园区;产业园区,120100,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502402,31.289217",[],商务住宅,产业园区,产业园区,121.502402,31.289217,"121.497974,31.291218",121.497974,31.291218,POINT (121.497974 31.291218),居住
B00156LTM3,同济大学-博士生公寓,四平路1251号同济大学,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.496440,31.282741",[],商务住宅,住宅区,宿舍,121.49644,31.282741,"121.491991,31.284726",121.491991,31.284726,POINT (121.491991 31.284726),居住
B00156YL55,复旦大学附属中学宿舍,邯郸路220号复旦大学邯郸校区,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506396,31.291827",[],商务住宅,住宅区,宿舍,121.506396,31.291827,"121.501983,31.293838",121.501983,31.293838,POINT (121.501983 31.293838),居住
B0FFL4PLEW,同济大学铁岭宿舍,锦西路与铁岭路交叉口东南方向130米,商务住宅;住宅区;宿舍,120303,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515644,31.277819",[],商务住宅,住宅区,宿舍,121.515644,31.277819,"121.511265,31.279864",121.511265,31.279864,POINT (121.511265 31.279864),居住
B0FFJ3QWMC,同济大学创业谷,四平路校区,商务住宅;商务住宅相关;商务住宅相关,120000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504783,31.281662",[],商务住宅,商务住宅相关,商务住宅相关,121.504783,31.281662,"121.500365,31.283673",121.500365,31.283673,POINT (121.500365 31.283673),居住
