id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFF51E6E,鞍山四村第二小区49号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508348,31.277693",[],地名地址信息,门牌信息,楼栋号,121.508348,31.277693,"121.503943,31.279716",121.503943,31.279716,POINT (121.503943 31.279716),其他
B0FFF5WFQK,鞍山四村第二小区40号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508804,31.277827",[],地名地址信息,门牌信息,楼栋号,121.508804,31.277827,"121.504401,31.279851",121.504401,31.279851,POINT (121.504401 31.279851),其他
B0FFF5WEW7,鞍山四村第二小区48号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508641,31.277978",[],地名地址信息,门牌信息,楼栋号,121.508641,31.277978,"121.504237,31.280002",121.504237,31.280002,POINT (121.504237 31.280002),其他
B0FFGZQH1U,鞍山四村第三小区29弄6号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509399,31.275232",[],地名地址信息,门牌信息,楼栋号,121.509399,31.275232,"121.504998,31.277259",121.504998,31.277259,POINT (121.504998 31.277259),其他
B0FFF51FP9,鞍山四村第一小区西16号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509938,31.275619",[],地名地址信息,门牌信息,楼栋号,121.509938,31.275619,"121.505539,31.277648",121.505539,31.277648,POINT (121.505539 31.277648),其他
B0FFF51FP4,鞍山四村第一小区西15号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510044,31.275549",[],地名地址信息,门牌信息,楼栋号,121.510044,31.275549,"121.505645,31.277578",121.505645,31.277578,POINT (121.505645 31.277578),其他
B0FFF51F4K,鞍山四村第一小区东14号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510097,31.275917",[],地名地址信息,门牌信息,楼栋号,121.510097,31.275917,"121.505698,31.277946",121.505698,31.277946,POINT (121.505698 31.277946),其他
B0FFFH2HYU,鞍山四村第三小区180弄13号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506704,31.276411",[],地名地址信息,门牌信息,楼栋号,121.506704,31.276411,"121.502293,31.27843",121.502293,31.27843,POINT (121.502293 31.27843),其他
B0FFFCQRIE,铁岭路五十弄小区鞍山一村48甲号楼,鞍山一村47甲-49甲,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516061,31.279184",[],地名地址信息,门牌信息,楼栋号,121.516061,31.279184,"121.511683,31.281229",121.511683,31.281229,POINT (121.511683 31.281229),其他
B0FFFCQRWZ,铁岭路五十弄小区鞍山一村49甲号楼,鞍山一村47甲-49甲,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516336,31.279331",[],地名地址信息,门牌信息,楼栋号,121.516336,31.279331,"121.511959,31.281377",121.511959,31.281377,POINT (121.511959 31.281377),其他
B0FFIXQWEL,鞍山四村第一小区顺路373弄15号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510252,31.277211",[],地名地址信息,门牌信息,楼栋号,121.510252,31.277211,"121.505854,31.27924",121.505854,31.27924,POINT (121.505854 31.27924),其他
B0FFF51DMY,鞍山四村第三小区105号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506257,31.274571",[],地名地址信息,门牌信息,楼栋号,121.506257,31.274571,"121.501845,31.276589",121.501845,31.276589,POINT (121.501845 31.276589),其他
B0FFF5WDZG,鞍山四村第三小区110号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506474,31.274821",[],地名地址信息,门牌信息,楼栋号,121.506474,31.274821,"121.502062,31.27684",121.502062,31.27684,POINT (121.502062 31.27684),其他
B0FFF5WGIX,鞍山四村第三小区109号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506556,31.274987",[],地名地址信息,门牌信息,楼栋号,121.506556,31.274987,"121.502145,31.277006",121.502145,31.277006,POINT (121.502145 31.277006),其他
B0FFF51FNC,鞍山四村第三小区113号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506513,31.275418",[],地名地址信息,门牌信息,楼栋号,121.506513,31.275418,"121.502101,31.277437",121.502101,31.277437,POINT (121.502101 31.277437),其他
B0FFF5WFRT,鞍山四村第一小区西9号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510753,31.276161",[],地名地址信息,门牌信息,楼栋号,121.510753,31.276161,"121.506357,31.278192",121.506357,31.278192,POINT (121.506357 31.278192),其他
B0FFH28TSU,鞍山四村第二小区215弄8号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509263,31.278819",[],地名地址信息,门牌信息,楼栋号,121.509263,31.278819,"121.504861,31.280844",121.504861,31.280844,POINT (121.504861 31.280844),其他
B0FFGZQH1M,鞍山四村第三小区180弄8号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507458,31.276317",[],地名地址信息,门牌信息,楼栋号,121.507458,31.276317,"121.50305,31.278338",121.50305,31.278338,POINT (121.50305 31.278338),其他
B0FFIXROIJ,鞍山四村第一小区抚顺路393弄4号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508788,31.276437",[],地名地址信息,门牌信息,楼栋号,121.508788,31.276437,"121.504385,31.278462",121.504385,31.278462,POINT (121.504385 31.278462),其他
B0FFIXRHAL,鞍山四村第一小区抚顺路393弄8号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509129,31.276390",[],地名地址信息,门牌信息,楼栋号,121.509129,31.27639,"121.504727,31.278416",121.504727,31.278416,POINT (121.504727 31.278416),其他
B0FFF51FMG,鞍山四村第三小区63甲号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508682,31.274985",[],地名地址信息,门牌信息,楼栋号,121.508682,31.274985,"121.504278,31.27701",121.504278,31.27701,POINT (121.504278 31.27701),其他
B0FFGZQH1P,鞍山四村第三小区180弄11号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507140,31.276552",[],地名地址信息,门牌信息,楼栋号,121.50714,31.276552,"121.502731,31.278572",121.502731,31.278572,POINT (121.502731 31.278572),其他
B0FFIXR4S2,鞍山四村第一小区抚顺路393弄15号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509195,31.276833",[],地名地址信息,门牌信息,楼栋号,121.509195,31.276833,"121.504793,31.278859",121.504793,31.278859,POINT (121.504793 31.278859),其他
B0FFIXQUB2,鞍山四村第一小区抚顺路393弄18号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509421,31.276687",[],地名地址信息,门牌信息,楼栋号,121.509421,31.276687,"121.50502,31.278714",121.50502,31.278714,POINT (121.50502 31.278714),其他
B0FFIXRXET,鞍山四村第一小区抚顺路393弄20号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509588,31.276862",[],地名地址信息,门牌信息,楼栋号,121.509588,31.276862,"121.505187,31.278889",121.505187,31.278889,POINT (121.505187 31.278889),其他
B0FFIXRJ0R,鞍山四村第一小区抚顺路373弄24号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510527,31.276678",[],地名地址信息,门牌信息,楼栋号,121.510527,31.276678,"121.50613,31.278708",121.50613,31.278708,POINT (121.50613 31.278708),其他
B0FFIXS2SO,鞍山四村第一小区抚顺路373弄25号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510689,31.276791",[],地名地址信息,门牌信息,楼栋号,121.510689,31.276791,"121.506292,31.278821",121.506292,31.278821,POINT (121.506292 31.278821),其他
B0FFIXQMTF,鞍山四村第一小区抚顺路373弄20号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510485,31.277017",[],地名地址信息,门牌信息,楼栋号,121.510485,31.277017,"121.506088,31.279047",121.506088,31.279047,POINT (121.506088 31.279047),其他
B0FFIXR5M4,鞍山四村第一小区抚顺路373弄10号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510070,31.277451",[],地名地址信息,门牌信息,楼栋号,121.51007,31.277451,"121.505671,31.279479",121.505671,31.279479,POINT (121.505671 31.279479),其他
B0FFIXQNL6,鞍山四村第一小区抚顺路373弄11号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510235,31.277559",[],地名地址信息,门牌信息,楼栋号,121.510235,31.277559,"121.505837,31.279588",121.505837,31.279588,POINT (121.505837 31.279588),其他
B0FFIXQLQ8,鞍山四村第一小区抚顺路373弄17号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510528,31.277396",[],地名地址信息,门牌信息,楼栋号,121.510528,31.277396,"121.506131,31.279426",121.506131,31.279426,POINT (121.506131 31.279426),其他
B0FFF3XK9U,鞍山四村第二小区43号楼(南),阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508134,31.276907",[],地名地址信息,门牌信息,楼栋号,121.508134,31.276907,"121.503728,31.27893",121.503728,31.27893,POINT (121.503728 31.27893),其他
B00156VXTV,鞍山四村第二小区42号楼(北),阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508370,31.277461",[],地名地址信息,门牌信息,楼栋号,121.50837,31.277461,"121.503965,31.279484",121.503965,31.279484,POINT (121.503965 31.279484),其他
B0FFGQ5BTQ,坞浜路,杨浦区,地名地址信息;交通地名;道路名,190301,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502153,31.286340",[],地名地址信息,交通地名,道路名,121.502153,31.28634,"121.497725,31.288341",121.497725,31.288341,POINT (121.497725 31.288341),其他
BZAGR101D7,抚顺路,杨浦区,地名地址信息;交通地名;道路名,190301,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509765,31.277815",[],地名地址信息,交通地名,道路名,121.509765,31.277815,"121.505365,31.279842",121.505365,31.279842,POINT (121.505365 31.279842),其他
BZAGR002A8,四平路,杨浦区,地名地址信息;交通地名;道路名,190301,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503746,31.277394",[],地名地址信息,交通地名,道路名,121.503746,31.277394,"121.499324,31.279403",121.499324,31.279403,POINT (121.499324 31.279403),其他
BZAGR1016M,国权路,杨浦区,地名地址信息;交通地名;道路名,190301,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506796,31.290996",[],地名地址信息,交通地名,道路名,121.506796,31.290996,"121.502384,31.293009",121.502384,31.293009,POINT (121.502384 31.293009),其他
B0FFHPLGBI,新港路与辽源西路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506452,31.268593",[],地名地址信息,交通地名,路口名,121.506452,31.268593,"121.502041,31.270614",121.502041,31.270614,POINT (121.502041 31.270614),其他
B0FFGGIFGG,苏家屯路与锦西路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510165,31.275147",[],地名地址信息,交通地名,路口名,121.510165,31.275147,"121.505767,31.277177",121.505767,31.277177,POINT (121.505767 31.277177),其他
B0FFHPKPRJ,延吉西路与江浦路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517410,31.279004",[],地名地址信息,交通地名,路口名,121.51741,31.279004,"121.513037,31.281053",121.513037,31.281053,POINT (121.513037 31.281053),其他
B0H33BPUTE,辽源一村187-189号,打虎山路辽源一村铁路小区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509766,31.270559",[],地名地址信息,门牌信息,楼栋号,121.509766,31.270559,"121.505367,31.272589",121.505367,31.272589,POINT (121.505367 31.272589),其他
B0FFLKZA9C,控江路与本溪路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512227,31.273572",[],地名地址信息,交通地名,路口名,121.512227,31.273572,"121.507836,31.275608",121.507836,31.275608,POINT (121.507836 31.275608),其他
B0FFLKZ6HR,四平路与彰武路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506385,31.282486",[],地名地址信息,交通地名,路口名,121.506385,31.282486,"121.501972,31.284501",121.501972,31.284501,POINT (121.501972 31.284501),其他
B0FFH4NKOQ,国权后路与政修路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503463,31.290240",[],地名地址信息,交通地名,路口名,121.503463,31.29024,"121.499039,31.292243",121.499039,31.292243,POINT (121.499039 31.292243),其他
B0FFHVJXTF,内环高架路与政本路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514589,31.284824",[],地名地址信息,交通地名,路口名,121.514589,31.284824,"121.510206,31.286863",121.510206,31.286863,POINT (121.510206 31.286863),其他
B0FFLKYC9T,内环高架路与四平路交叉口,杨浦区,地名地址信息;交通地名;路口名,190302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508362,31.286145",[],地名地址信息,交通地名,路口名,121.508362,31.286145,"121.503956,31.288165",121.503956,31.288165,POINT (121.503956 31.288165),其他
B00155LKA2,四平路出口(内环高架路东北向),杨浦区,地名地址信息;交通地名;城市快速路出口,190308,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503261,31.287287",[],地名地址信息,交通地名,城市快速路出口,121.503261,31.287287,"121.498837,31.289291",121.498837,31.289291,POINT (121.498837 31.289291),其他
B0FFG1K2CH,国定路335号1号楼,中环路出口与国达路交叉口东60米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508181,31.297404",[],地名地址信息,门牌信息,楼栋号,121.508181,31.297404,"121.503774,31.299419",121.503774,31.299419,POINT (121.503774 31.299419),其他
B0FFF42TRO,同济迎宾馆4号楼,彰武路69号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510570,31.281253",[],地名地址信息,门牌信息,楼栋号,121.51057,31.281253,"121.506173,31.283281",121.506173,31.283281,POINT (121.506173 31.283281),其他
B0FFGE60CD,创业大厦1号楼,国定路335号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508710,31.297243",[],地名地址信息,门牌信息,楼栋号,121.50871,31.297243,"121.504305,31.299259",121.504305,31.299259,POINT (121.504305 31.299259),其他
B0FFG20W8C,三号湾广场3号楼,国定路335号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508675,31.296296",[],地名地址信息,门牌信息,楼栋号,121.508675,31.296296,"121.504269,31.298312",121.504269,31.298312,POINT (121.504269 31.298312),其他
B0FFIKAOTV,许昌路1491弄3号,许昌路1495号附近,地名地址信息;门牌信息;道路门牌,190402,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512480,31.271695",[],地名地址信息,门牌信息,道路门牌,121.51248,31.271695,"121.50809,31.273733",121.50809,31.273733,POINT (121.50809 31.273733),其他
B0FFIXR4VZ,周家嘴路1683弄33号,周家嘴路宝钢又一村西一门,地名地址信息;门牌信息;道路门牌,190402,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511870,31.266155",[],地名地址信息,门牌信息,道路门牌,121.51187,31.266155,"121.507478,31.268193",121.507478,31.268193,POINT (121.507478 31.268193),其他
B0FFIXR5DC,辽源西路7号,杨浦区,地名地址信息;门牌信息;道路门牌,190402,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508119,31.268598",[],地名地址信息,门牌信息,道路门牌,121.508119,31.268598,"121.503714,31.270624",121.503714,31.270624,POINT (121.503714 31.270624),其他
B0G3Z7TDVW,蓝天社区,杨浦区,地名地址信息;普通地名;村庄级地名,190108,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516947,31.296170",[],地名地址信息,普通地名,村庄级地名,121.516947,31.29617,"121.512571,31.298211",121.512571,31.298211,POINT (121.512571 31.298211),其他
B0FFG2HQYS,国顺路375弄1幢,国顺路四平路2065弄住宅小区南侧约30米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510954,31.291896",[],地名地址信息,门牌信息,楼栋号,121.510954,31.291896,"121.506557,31.293921",121.506557,31.293921,POINT (121.506557 31.293921),其他
B00156Z15N,同济大学四平路校区留学生2号楼,国康路46弄附近同济大学,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503253,31.286116",[],地名地址信息,门牌信息,楼栋号,121.503253,31.286116,"121.498829,31.28812",121.498829,31.28812,POINT (121.498829 31.28812),其他
B0FFIXRP78,本溪路189弄1号,本溪路与鞍山路交叉口东120米,地名地址信息;门牌信息;门牌信息,190400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514277,31.275111",[],地名地址信息,门牌信息,门牌信息,121.514277,31.275111,"121.509893,31.277153",121.509893,31.277153,POINT (121.509893 31.277153),其他
B0FFGBBSG1,上海新华医院27号楼,控江路1665号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518356,31.272736",[],地名地址信息,门牌信息,楼栋号,121.518356,31.272736,"121.513987,31.27479",121.513987,31.27479,POINT (121.513987 31.27479),其他
B0FFGK8VLF,四平路1028弄15号,四平路1230-2号附近,地名地址信息;门牌信息;门牌信息,190400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505933,31.278362",[],地名地址信息,门牌信息,门牌信息,121.505933,31.278362,"121.501519,31.280378",121.501519,31.280378,POINT (121.501519 31.280378),其他
B0FFIKAEVR,铁村小区45号楼,国定路277弄1-78号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510358,31.293941",[],地名地址信息,门牌信息,楼栋号,121.510358,31.293941,"121.505959,31.295963",121.505959,31.295963,POINT (121.505959 31.295963),其他
B0FFHVX6SE,国顺路117弄小区40号楼,国顺路117弄2-6号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515702,31.289224",[],地名地址信息,门牌信息,楼栋号,121.515702,31.289224,"121.511322,31.291264",121.511322,31.291264,POINT (121.511322 31.291264),其他
B0FFIKAJSK,密云小区东区30弄5号楼,大连西路30弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497920,31.276900",[],地名地址信息,门牌信息,楼栋号,121.49792,31.2769,"121.493477,31.278892",121.493477,31.278892,POINT (121.493477 31.278892),其他
B0FFG6B479,双辽路200弄小区9号楼,双辽路200弄之1-10号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517085,31.272880",[],地名地址信息,门牌信息,楼栋号,121.517085,31.27288,"121.512711,31.274931",121.512711,31.274931,POINT (121.512711 31.274931),其他
B0FFIXQDST,双辽支路65弄20号楼,双辽支路45弄之1-25号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516033,31.269338",[],地名地址信息,门牌信息,楼栋号,121.516033,31.269338,"121.511656,31.271387",121.511656,31.271387,POINT (121.511656 31.271387),其他
B0FFG6AQ9S,中远物业国年小区9号楼,国年路65弄之15-17号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509621,31.291257",[],地名地址信息,门牌信息,楼栋号,121.509621,31.291257,"121.505219,31.293278",121.505219,31.293278,POINT (121.505219 31.293278),其他
B0FFFR5VOM,铁村小区76-78号楼,国定路277弄之1-78号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509614,31.293042",[],地名地址信息,门牌信息,楼栋号,121.509614,31.293042,"121.505212,31.295063",121.505212,31.295063,POINT (121.505212 31.295063),其他
B0FFFOHJV0,中远物业国年小区8号楼,国年路65弄之15-17号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509767,31.291210",[],地名地址信息,门牌信息,楼栋号,121.509767,31.29121,"121.505366,31.293232",121.505366,31.293232,POINT (121.505366 31.293232),其他
B0FFK6VXD1,铁岭路五十弄小区37号楼,铁岭路50号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514789,31.279590",[],地名地址信息,门牌信息,楼栋号,121.514789,31.27959,"121.510407,31.281631",121.510407,31.281631,POINT (121.510407 31.281631),其他
B00156NG0V,辽源四村小区2023号楼,控江路1959-1967号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509373,31.272437",[],地名地址信息,门牌信息,楼栋号,121.509373,31.272437,"121.504972,31.274465",121.504972,31.274465,POINT (121.504972 31.274465),其他
B0FFFPN40F,双辽新村小区70弄23号楼,双辽支路70弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516786,31.270916",[],地名地址信息,门牌信息,楼栋号,121.516786,31.270916,"121.512411,31.272967",121.512411,31.272967,POINT (121.512411 31.272967),其他
B0FFFPVSH4,铁岭路50弄12号,铁岭路铁岭路50弄社区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515342,31.278782",[],地名地址信息,门牌信息,楼栋号,121.515342,31.278782,"121.510962,31.280825",121.510962,31.280825,POINT (121.510962 31.280825),其他
B0FFFR9MYJ,国年路99弄小区8-11号楼,国年路与政熙路交叉口南100米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508271,31.291502",[],地名地址信息,门牌信息,楼栋号,121.508271,31.291502,"121.503864,31.293519",121.503864,31.293519,POINT (121.503864 31.293519),其他
B0FFGBBUSH,同济新村社区-30幢合作楼,同一路与济一路交叉口东南50米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508009,31.282511",[],地名地址信息,门牌信息,楼栋号,121.508009,31.282511,"121.503602,31.284531",121.503602,31.284531,POINT (121.503602 31.284531),其他
B0FFGEQRY3,同济大学南校区后勤公寓2号楼,赤峰路南200米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499628,31.278951",[],地名地址信息,门牌信息,楼栋号,121.499628,31.278951,"121.495191,31.280947",121.495191,31.280947,POINT (121.495191 31.280947),其他
B0FFG3VUZ1,政肃路95弄98号,政肃路九十五弄98号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506132,31.293164",[],地名地址信息,门牌信息,楼栋号,121.506132,31.293164,"121.501718,31.295174",121.501718,31.295174,POINT (121.501718 31.295174),其他
B001576G2P,黄兴路1019弄小区1幢,黄兴路1幢999-1001号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.524372,31.279593",[],地名地址信息,门牌信息,楼栋号,121.524372,31.279593,"121.520023,31.281662",121.520023,31.281662,POINT (121.520023 31.281662),其他
B0FFG59ROS,国年路102弄29号,邯郸路220号复旦大学邯郸校区,地名地址信息;门牌信息;门牌信息,190400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509910,31.293383",[],地名地址信息,门牌信息,门牌信息,121.50991,31.293383,"121.505509,31.295404",121.505509,31.295404,POINT (121.505509 31.295404),其他
B0FFGBBQFY,复旦大学国家大学科技园6号楼,中山北二路同济科技大厦北侧约80米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504119,31.287777",[],地名地址信息,门牌信息,楼栋号,121.504119,31.287777,"121.499698,31.289783",121.499698,31.289783,POINT (121.499698 31.289783),其他
B0FFGBBZ5W,复旦大学国家大学科技园8号楼,中山北二路汇丰苑南侧约60米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503360,31.288362",[],地名地址信息,门牌信息,楼栋号,121.50336,31.288362,"121.498936,31.290366",121.498936,31.290366,POINT (121.498936 31.290366),其他
B0FFGBBUJ6,复旦大学国家大学科技园9号楼,密云路与松花江路交叉口东南150米复旦科技园体育中心,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503081,31.288563",[],地名地址信息,门牌信息,楼栋号,121.503081,31.288563,"121.498656,31.290566",121.498656,31.290566,POINT (121.498656 31.290566),其他
B0FFGBBN5O,复旦大学国家大学科技园7号楼,中山北二路汇丰苑南侧约90米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503674,31.288145",[],地名地址信息,门牌信息,楼栋号,121.503674,31.288145,"121.499251,31.29015",121.499251,31.29015,POINT (121.499251 31.29015),其他
B0FFM6G960,控江路2026弄9号楼,锦西路与苏家屯路交叉口南160米,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510606,31.273814",[],地名地址信息,门牌信息,楼栋号,121.510606,31.273814,"121.506209,31.275845",121.506209,31.275845,POINT (121.506209 31.275845),其他
B0FFIKGB86,国定路140弄1-3号,国定路140弄1-3号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514505,31.294253",[],地名地址信息,门牌信息,楼栋号,121.514505,31.294253,"121.51012,31.296288",121.51012,31.296288,POINT (121.51012 31.296288),其他
