id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFH022AY,停车场(复旦科技园大厦西南),国泰路127弄复旦大学,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507144,31.287897",[],交通设施服务,停车场,公共停车场,121.507144,31.287897,"121.502734,31.289912",121.502734,31.289912,POINT (121.502734 31.289912),交通设施
B0FFG6S4TS,停车场(坞浜路),国康路南150米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501784,31.285414",[],交通设施服务,停车场,公共停车场,121.501784,31.285414,"121.497355,31.287414",121.497355,31.287414,POINT (121.497355 31.287414),交通设施
B0FFF3AQQK,停车场(东银茗苑东),周家嘴路2007东银茗苑,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514332,31.266736",[],交通设施服务,停车场,公共停车场,121.514332,31.266736,"121.509949,31.268781",121.509949,31.268781,POINT (121.509949 31.268781),交通设施
B0FFFZHVGG,鞍山六村南区停车场,打虎山路123号鞍山六村南区,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506623,31.273678",[],交通设施服务,停车场,公共停车场,121.506623,31.273678,"121.502212,31.275698",121.502212,31.275698,POINT (121.502212 31.275698),交通设施
B0FFHWT7CH,上海市杨浦区教育学院停车场(出入口),抚顺路340号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512664,31.279819",[],交通设施服务,停车场,停车场出入口,121.512664,31.279819,"121.508274,31.281854",121.508274,31.281854,POINT (121.508274 31.281854),交通设施
B0FFG08SXY,同济大学南校区停车场,四平路1239号同济大学四平路校区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498961,31.279474",[],交通设施服务,停车场,专用停车场,121.498961,31.279474,"121.494522,31.281468",121.494522,31.281468,POINT (121.494522 31.281468),交通设施
B0HGJZI3IX,杨浦科技大厦西停车场,黄兴路2005弄2号楼杨浦科技大厦,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517979,31.293345",[],交通设施服务,停车场,公共停车场,121.517979,31.293345,"121.513607,31.29539",121.513607,31.29539,POINT (121.513607 31.29539),交通设施
B0FFF3AU09,同济大学四平路校区南区停车场,赤峰路63-9附近,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501099,31.279800",[],交通设施服务,停车场,公共停车场,121.501099,31.2798,"121.496668,31.2818",121.496668,31.2818,POINT (121.496668 31.2818),交通设施
B0FFH17WDZ,同济大学四平路校区停车场,赤峰路18号,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502022,31.280223",[],交通设施服务,停车场,专用停车场,121.502022,31.280223,"121.497594,31.282226",121.497594,31.282226,POINT (121.497594 31.282226),交通设施
B0HUBSCDOV,杨浦科技创业中心地下停车场,国达路118号,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508146,31.297020",[],交通设施服务,停车场,公共停车场,121.508146,31.29702,"121.503739,31.299035",121.503739,31.299035,POINT (121.503739 31.299035),交通设施
B00155Q6PJ,同济大学停车场,国康路11同济大学,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505775,31.285204",[],交通设施服务,停车场,专用停车场,121.505775,31.285204,"121.50136,31.287216",121.50136,31.287216,POINT (121.50136 31.287216),交通设施
B00156CWPF,同济大学四平路校区停车场,四平路1239号同济大学四平路校区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499006,31.284310",[],交通设施服务,停车场,专用停车场,121.499006,31.28431,"121.494567,31.286302",121.494567,31.286302,POINT (121.494567 31.286302),交通设施
B00155KFMJ,同济大学四平路校区停车场,赤峰路50号,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506484,31.284309",[],交通设施服务,停车场,专用停车场,121.506484,31.284309,"121.502072,31.286324",121.502072,31.286324,POINT (121.502072 31.286324),交通设施
B00156NUZT,同济大学四平路校区停车场,赤峰路190号,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497670,31.282097",[],交通设施服务,停车场,专用停车场,121.49767,31.282097,"121.493226,31.284086",121.493226,31.284086,POINT (121.493226 31.284086),交通设施
B00156CWPG,同济大学四平路校区停车场,赤峰路同济大学,交通设施服务;停车场;专用停车场|交通设施服务;停车场;停车场出口,150905|150908,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498677,31.282130",[],交通设施服务,停车场,专用停车场|交通设施服务,121.498677,31.28213,"121.494237,31.284122",121.494237,31.284122,POINT (121.494237 31.284122),交通设施
B00155KV3K,同济大学停车场,赤峰路50号同济大学四平路校区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501019,31.281537",[],交通设施服务,停车场,专用停车场,121.501019,31.281537,"121.496587,31.283537",121.496587,31.283537,POINT (121.496587 31.283537),交通设施
B0FFFZJQ52,复旦管理学院A停车场,邯郸路220号复旦大学邯郸校区,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504354,31.293321",[],交通设施服务,停车场,公共停车场,121.504354,31.293321,"121.499933,31.295326",121.499933,31.295326,POINT (121.499933 31.295326),交通设施
B0FFFZW5Y4,鞍山六村停车场,打虎山路110号鞍山六村,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504840,31.275433",[],交通设施服务,停车场,专用停车场,121.50484,31.275433,"121.500422,31.277447",121.500422,31.277447,POINT (121.500422 31.277447),交通设施
B0FFFZI1CQ,铁村小区停车场,国定路277弄1-78号铁村小区,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510066,31.294766",[],交通设施服务,停车场,公共停车场,121.510066,31.294766,"121.505666,31.296787",121.505666,31.296787,POINT (121.505666 31.296787),交通设施
B0FFFZW63W,同济新村停车场,彰武路600号同济新村,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509889,31.283071",[],交通设施服务,停车场,公共停车场,121.509889,31.283071,"121.505489,31.285096",121.505489,31.285096,POINT (121.505489 31.285096),交通设施
B0FFFZVPHO,抚顺路363弄小区停车场,抚顺路363弄小区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511150,31.277950",[],交通设施服务,停车场,专用停车场,121.51115,31.27795,"121.506755,31.279981",121.506755,31.279981,POINT (121.506755 31.279981),交通设施
B0FFFZVPLU,江浦路2009弄小区停车场,江浦路2009弄小区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516201,31.280069",[],交通设施服务,停车场,专用停车场,121.516201,31.280069,"121.511824,31.282114",121.511824,31.282114,POINT (121.511824 31.282114),交通设施
B0FFF8Z60D,复旦大学停车场,邯郸路220号复旦大学,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507249,31.296523",[],交通设施服务,停车场,专用停车场,121.507249,31.296523,"121.502838,31.298535",121.502838,31.298535,POINT (121.502838 31.298535),交通设施
B00156NUFF,复旦大学邯郸校区经济学院停车场,国权路600复旦大学邯郸校区经济学院,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503351,31.294921",[],交通设施服务,停车场,公共停车场,121.503351,31.294921,"121.498926,31.296922",121.498926,31.296922,POINT (121.498926 31.296922),交通设施
B0FFHWT7Z9,鞍山三村住宅小区停车场(出入口),抚顺路289号附近,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512384,31.278966",[],交通设施服务,停车场,停车场出入口,121.512384,31.278966,"121.507993,31.281001",121.507993,31.281001,POINT (121.507993 31.281001),交通设施
B0FFI0GDZG,鞍山八村住宅小区地上停车场,彰武路与铁岭路交叉口西南约60米,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511219,31.280805",[],交通设施服务,停车场,专用停车场,121.511219,31.280805,"121.506824,31.282835",121.506824,31.282835,POINT (121.506824 31.282835),交通设施
B0HBM5M5M2,财富国际广场地下停车场(出入口),国科路与政仁路交叉口东北约120米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519181,31.287214",[],交通设施服务,停车场,停车场出入口,121.519181,31.287214,"121.514813,31.289265",121.514813,31.289265,POINT (121.514813 31.289265),交通设施
B0HG1ZROMT,五环大厦地下停车场(出入口),控江路与打虎山路交叉口南约120米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508522,31.271206",[],交通设施服务,停车场,停车场出入口,121.508522,31.271206,"121.504118,31.273232",121.504118,31.273232,POINT (121.504118 31.273232),交通设施
B0FFGE53CD,同济大学汽车队停车场(出入口),赤峰路50四平路同济大学,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499997,31.281472",[],交通设施服务,停车场,停车场出入口,121.499997,31.281472,"121.495561,31.283468",121.495561,31.283468,POINT (121.495561 31.283468),交通设施
B0G3TXS17Z,同济大学四平路校区停车场(出入口),彰武路100号同济大学彰武路校区附近,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513223,31.281494",[],交通设施服务,停车场,停车场出入口,121.513223,31.281494,"121.508835,31.28353",121.508835,31.28353,POINT (121.508835 31.28353),交通设施
B0FFH17W53,同济大学四平路校区停车场(出入口),赤峰路18号附近,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.501566,31.280050",[],交通设施服务,停车场,停车场出入口,121.501566,31.28005,"121.497136,31.282052",121.497136,31.282052,POINT (121.497136 31.282052),交通设施
B0FFGE53K3,同济大学四平路校区停车场(出入口),四平路1223号附近,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504840,31.281174",[],交通设施服务,停车场,停车场出入口,121.50484,31.281174,"121.500422,31.283185",121.500422,31.283185,POINT (121.500422 31.283185),交通设施
B0FFGE53CW,同济大学四平路校区停车场(出入口),赤峰路190号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497348,31.281724",[],交通设施服务,停车场,停车场出入口,121.497348,31.281724,"121.492903,31.283712",121.492903,31.283712,POINT (121.492903 31.283712),交通设施
B0FFH09BDM,复旦大学南区停车场(出入口),政肃路60号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503898,31.292081",[],交通设施服务,停车场,停车场出入口,121.503898,31.292081,"121.499476,31.294085",121.499476,31.294085,POINT (121.499476 31.294085),交通设施
B0HD2CE0LK,俱德商务立体停车场(出入口),许昌路与飞虹路交叉口东南约80米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516452,31.268324",[],交通设施服务,停车场,停车场出入口,121.516452,31.268324,"121.512076,31.270375",121.512076,31.270375,POINT (121.512076 31.270375),交通设施
B0FFICCERT,复旦国际学术交流中心停车场(出入口),国权路与邯郸路交叉口南150米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502432,31.294628",[],交通设施服务,停车场,公共停车场,121.502432,31.294628,"121.498004,31.296626",121.498004,31.296626,POINT (121.498004 31.296626),交通设施
B0FFK7G090,同济大学设计创意学院地上停车场(出入口),四平路1239号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508548,31.280539",[],交通设施服务,停车场,停车场出入口,121.508548,31.280539,"121.504143,31.282562",121.504143,31.282562,POINT (121.504143 31.282562),交通设施
B0FFHWT7YY,中远物业国权小区地上停车场(出入口),国权路322弄,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508352,31.290485",[],交通设施服务,停车场,停车场出入口,121.508352,31.290485,"121.503946,31.292503",121.503946,31.292503,POINT (121.503946 31.292503),交通设施
B0FFHWT745,杨浦分局四平路派出所地上停车场(出入口),苏家屯路9号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509886,31.275241",[],交通设施服务,停车场,停车场出入口,121.509886,31.275241,"121.505487,31.27727",121.505487,31.27727,POINT (121.505487 31.27727),交通设施
B0FFG1UXA9,复旦大学邯郸校区南区停车场(出入口),国权路与政修路交叉口西南100米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504520,31.291137",[],交通设施服务,停车场,停车场出入口,121.50452,31.291137,"121.5001,31.293143",121.5001,31.293143,POINT (121.5001 31.293143),交通设施
B0FFHE9KDB,同济大学设计创意学院停车场(出入口),四平路1230号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506032,31.280045",[],交通设施服务,停车场,停车场出入口,121.506032,31.280045,"121.501618,31.28206",121.501618,31.28206,POINT (121.501618 31.28206),交通设施
B0FFHWTO1C,鞍山四村第二小区地上停车场(出入口),抚顺路与鞍山路交叉口西南约80米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509483,31.277698",[],交通设施服务,停车场,停车场出入口,121.509483,31.277698,"121.505082,31.279724",121.505082,31.279724,POINT (121.505082 31.279724),交通设施
B0G27RG4MA,凤城三村小区西区停车场(出入口),长岭路60弄江浦路2000弄,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517027,31.280069",[],交通设施服务,停车场,停车场出入口,121.517027,31.280069,"121.512652,31.282117",121.512652,31.282117,POINT (121.512652 31.282117),交通设施
B0FFG2HWV8,复旦大学邯郸校区经济学院停车场(出入口),邯郸路220号复旦大学邯郸校区经济学院,交通设施服务;停车场;公共停车场|交通设施服务;停车场;停车场出入口,150904|150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503362,31.294945",[],交通设施服务,停车场,公共停车场|交通设施服务,121.503362,31.294945,"121.498937,31.296946",121.498937,31.296946,POINT (121.498937 31.296946),交通设施
B0FFFOSBUU,国权路85弄小区地上停车场(出入口),国权路49-51号附近,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517786,31.287657",[],交通设施服务,停车场,停车场出入口,121.517786,31.287657,"121.513413,31.289704",121.513413,31.289704,POINT (121.513413 31.289704),交通设施
B0HDFUH18T,上海高科技企业杨浦孵化基地停车场(出入口),国定路与邯郸路交叉口南约120米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509312,31.296996",[],交通设施服务,停车场,停车场出入口,121.509312,31.296996,"121.504909,31.299014",121.504909,31.299014,POINT (121.504909 31.299014),交通设施
B0FFHQ7HUR,上海市五角场高新技术产业园区国康基地停车场(出入口),国康路,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504762,31.285887",[],交通设施服务,停车场,停车场出入口,121.504762,31.285887,"121.500343,31.287896",121.500343,31.287896,POINT (121.500343 31.287896),交通设施
B0FFHWT6X2,锦西路30弄小区地上停车场(出入口),锦西路与铁岭路交叉口西南约80米,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513717,31.277514",[],交通设施服务,停车场,停车场出入口,121.513717,31.277514,"121.509331,31.279553",121.509331,31.279553,POINT (121.509331 31.279553),交通设施
B0FFHWTA4C,铁岭路50弄小区地上停车场(出入口),铁岭路50弄,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514430,31.279666",[],交通设施服务,停车场,停车场出入口,121.51443,31.279666,"121.510046,31.281706",121.510046,31.281706,POINT (121.510046 31.281706),交通设施
B0FFHWT9QP,上海市公安局交警总队高架道路支队一大队停车场(出入口),中山北二路689号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513846,31.283716",[],交通设施服务,停车场,停车场出入口,121.513846,31.283716,"121.50946,31.285753",121.50946,31.285753,POINT (121.50946 31.285753),交通设施
B0FFHWT7O6,同济大学建筑设计研究院集团有限公司地上停车场二(出入口),四平路1230号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505200,31.279674",[],交通设施服务,停车场,停车场出入口,121.5052,31.279674,"121.500783,31.281687",121.500783,31.281687,POINT (121.500783 31.281687),交通设施
B0FFHWTN1K,鞍山六村社区停车场(入口),四平路980弄1-36号,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505755,31.275234",[],交通设施服务,停车场,停车场出入口,121.505755,31.275234,"121.501341,31.27725",121.501341,31.27725,POINT (121.501341 31.27725),交通设施
B0FFHWT7IT,鞍山四村第三小区地上停车场(出入口),阜新路180弄,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506773,31.276579",[],交通设施服务,停车场,停车场出入口,121.506773,31.276579,"121.502362,31.278598",121.502362,31.278598,POINT (121.502362 31.278598),交通设施
B00155KFGJ,贵仁绿苑停车场(贵仁绿苑南),国科路29弄贵仁绿苑,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519350,31.286414",[],交通设施服务,停车场,公共停车场,121.51935,31.286414,"121.514983,31.288466",121.514983,31.288466,POINT (121.514983 31.288466),交通设施
B0FFF3AR9I,四平路-道路停车位,四平路2539-2号附近,交通设施服务;停车场;路边停车场,150906,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514109,31.296596",[],交通设施服务,停车场,路边停车场,121.514109,31.296596,"121.509723,31.298628",121.509723,31.298628,POINT (121.509723 31.298628),交通设施
B0FFF00GR7,茗苑停车场(市益大楼西南),国权路91弄茗苑,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516971,31.287832",[],交通设施服务,停车场,公共停车场,121.516971,31.287832,"121.512596,31.289876",121.512596,31.289876,POINT (121.512596 31.289876),交通设施
B0FFF00H81,黄兴公寓停车场(茶园坊南),黄兴路1675号黄兴公寓,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520331,31.287979",[],交通设施服务,停车场,公共停车场,121.520331,31.287979,"121.515967,31.290033",121.515967,31.290033,POINT (121.515967 31.290033),交通设施
B0FFFZFN9M,恒联新天地花园停车场,江浦路2089弄恒联新天地花园,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515167,31.281595",[],交通设施服务,停车场,公共停车场,121.515167,31.281595,"121.510786,31.283637",121.510786,31.283637,POINT (121.510786 31.283637),交通设施
B0FFFZFLR2,益海佳苑停车场,中山北二路709弄1-10号益海佳苑,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512861,31.284043",[],交通设施服务,停车场,公共停车场,121.512861,31.284043,"121.508471,31.286077",121.508471,31.286077,POINT (121.508471 31.286077),交通设施
B0FFFZVKUM,中通公寓停车场,国权后路15号中通公寓,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504610,31.289444",[],交通设施服务,停车场,公共停车场,121.50461,31.289444,"121.50019,31.291451",121.50019,31.291451,POINT (121.50019 31.291451),交通设施
B0FFFZXN7Y,通华大楼停车场,四平路1230号甲通华大楼,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505023,31.278569",[],交通设施服务,停车场,公共停车场,121.505023,31.278569,"121.500606,31.280582",121.500606,31.280582,POINT (121.500606 31.280582),交通设施
BX10035430,抚顺路地铁站1号口,18号线,交通设施服务;地铁站;出入口,150501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515713,31.283018",[],交通设施服务,地铁站,出入口,121.515713,31.283018,"121.511334,31.285061",121.511334,31.285061,POINT (121.511334 31.285061),交通设施
BX10035429,抚顺路地铁站2号口,18号线,交通设施服务;地铁站;出入口,150501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515280,31.284117",[],交通设施服务,地铁站,出入口,121.51528,31.284117,"121.510899,31.286158",121.510899,31.286158,POINT (121.510899 31.286158),交通设施
B0FFFZXNZC,同济大学设计创意学院停车场,四平路1239号同济大学设计创意学院,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508285,31.280385",[],交通设施服务,停车场,公共停车场,121.508285,31.280385,"121.503879,31.282407",121.503879,31.282407,POINT (121.503879 31.282407),交通设施
B0H2G7TZJH,本溪路-道路停车位,本溪路新凤城-别墅区,交通设施服务;停车场;停车场相关,150900,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.520574,31.277458",[],交通设施服务,停车场,停车场相关,121.520574,31.277458,"121.516212,31.279517",121.516212,31.279517,POINT (121.516212 31.279517),交通设施
B0FFG16QIR,复旦大学停车场,邯郸路220号复旦大学邯郸校区经济学院,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503901,31.295557",[],交通设施服务,停车场,公共停车场,121.503901,31.295557,"121.499478,31.29756",121.499478,31.29756,POINT (121.499478 31.29756),交通设施
B0FFF3AU1S,同济大学四平路校区停车场,四平路1239号同济大学四平路校区,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504680,31.281019",[],交通设施服务,停车场,专用停车场,121.50468,31.281019,"121.500261,31.28303",121.500261,31.28303,POINT (121.500261 31.28303),交通设施
B0FFMC1VCH,智方大楼停车场,国康路上海市政工程设计研究总院(集团)有限公司,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504998,31.286156",[],交通设施服务,停车场,公共停车场,121.504998,31.286156,"121.50058,31.288166",121.50058,31.288166,POINT (121.50058 31.288166),交通设施
B0HGRDNO1S,国中公寓南停车场,大连路与阜新路交叉口东约40米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504156,31.272851",[],交通设施服务,停车场,公共停车场,121.504156,31.272851,"121.499736,31.274864",121.499736,31.274864,POINT (121.499736 31.274864),交通设施
B0HGCCJL5M,远洋广场停车场,四平路与赤峰路交叉口东南约100米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505066,31.278036",[],交通设施服务,停车场,公共停车场,121.505066,31.278036,"121.500649,31.280049",121.500649,31.280049,POINT (121.500649 31.280049),交通设施
B0HGC7HB0L,国阳大厦停车场,政本路与国权路交叉口东北约120米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516027,31.288609",[],交通设施服务,停车场,公共停车场,121.516027,31.288609,"121.511648,31.29065",121.511648,31.29065,POINT (121.511648 31.29065),交通设施
B0H6RU8G6L,九隆坊停车场,黄兴路与国顺路交叉口南约140米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.519377,31.290319",[],交通设施服务,停车场,公共停车场,121.519377,31.290319,"121.51501,31.292369",121.51501,31.292369,POINT (121.51501 31.292369),交通设施
B0HG05ZMZF,富庆国定大厦停车场,四平路与国定路交叉口东北约60米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513442,31.294948",[],交通设施服务,停车场,公共停车场,121.513442,31.294948,"121.509054,31.296979",121.509054,31.296979,POINT (121.509054 31.296979),交通设施
B0HD0ZXE3Y,同济设计新大楼停车场,四平路与赤峰路交叉口东北约200米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506013,31.280314",[],交通设施服务,停车场,公共停车场,121.506013,31.280314,"121.501599,31.282329",121.501599,31.282329,POINT (121.501599 31.282329),交通设施
B0HDLAV7U0,同济大厦停车场,同一路与济一路交叉口西北约60米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507363,31.283013",[],交通设施服务,停车场,公共停车场,121.507363,31.283013,"121.502954,31.285031",121.502954,31.285031,POINT (121.502954 31.285031),交通设施
B0HAJU6COB,市政设计大厦停车场,国康路与四平路辅路交叉口西北约100米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506954,31.285612",[],交通设施服务,停车场,公共停车场,121.506954,31.285612,"121.502543,31.287628",121.502543,31.287628,POINT (121.502543 31.287628),交通设施
B0FFFOG38R,同济大学建筑设计研究院(集团)有限公司停车场,四平路1230号同济大学建筑设计研究院(集团)有限公司,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505914,31.280041",[],交通设施服务,停车场,公共停车场,121.505914,31.280041,"121.5015,31.282056",121.5015,31.282056,POINT (121.5015 31.282056),交通设施
B0HU6532ZB,同博大厦机械停车场,政本路与国科路交叉口西约60米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514597,31.285941",[],交通设施服务,停车场,公共停车场,121.514597,31.285941,"121.510213,31.287979",121.510213,31.287979,POINT (121.510213 31.287979),交通设施
B0HU6528SZ,同博大厦地下停车场,政本路与国科路交叉口西约20米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514932,31.285840",[],交通设施服务,停车场,公共停车场,121.514932,31.28584,"121.51055,31.287879",121.51055,31.287879,POINT (121.51055 31.287879),交通设施
B0I6DZUKCR,同济迎宾馆停车点,彰武路与鞍山支路交叉口东约80米,交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510940,31.281171",[],交通设施服务,停车场,公共停车场,121.51094,31.281171,"121.506544,31.2832",121.506544,31.2832,POINT (121.506544 31.2832),交通设施
B0HDPULNPL,蓝天大厦地下停车场,[],交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515994,31.297484",[],交通设施服务,停车场,公共停车场,121.515994,31.297484,"121.511614,31.299522",121.511614,31.299522,POINT (121.511614 31.299522),交通设施
B0HDPULNPK,蓝天大厦停车场,[],交通设施服务;停车场;公共停车场,150904,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515906,31.297642",[],交通设施服务,停车场,公共停车场,121.515906,31.297642,"121.511526,31.299679",121.511526,31.299679,POINT (121.511526 31.299679),交通设施
B0FFF6WHKS,63号设计创意工场内部停车场,赤峰路63号,交通设施服务;停车场;专用停车场,150905,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500818,31.278642",[],交通设施服务,停车场,专用停车场,121.500818,31.278642,"121.496386,31.280642",121.496386,31.280642,POINT (121.496386 31.280642),交通设施
